Relation Stats,,,,,
Player,PTS,TRB,AST,STL,BLK
Gary Harris22DEN,14.9,3.1,2.9,1.2,0.1
Greg Monroe26MIL,11.7,6.6,2.3,1.1,0.5
Domantas Sabonis21IND,11.6,7.7,2,0.5,0.4
Jayson Tatum19BOS,13.9,5,1.6,1,0.7
Jonas Valan?i��nas26TOR,12.8,7.2,1,0.4,0.8
Nemanja Bjelica31SAC,11.5,6.4,2.8,0.9,0.6
Blake Griffin31DET,12.3,5.2,3.9,0.7,0.1
Montrezl Harrell27LAL,13.5,6.2,1.1,0.7,0.7
Montrezl Harrell28TOT,13.1,6.1,2,0.4,0.6
Maurice Cheeks24PHI,9.4,3,6.9,2.4,0.5
Johnny Newman25NYK,16,2.5,2,1.4,0.3
Terry Teagle28GSW,15.2,4,1.5,1.2,0.3
Billy Thompson25MIA,10.8,7.2,2.2,0.7,1.3
Eddie Johnson31TOT,16.7,3.3,1.4,0.7,0.1
Shawn Bradley23PHI,8.8,8.8,0.7,0.7,3.2
Isaac Austin28MIA,12.7,6.3,1.7,0.8,0.7
Brent Barry26LAC,13.7,3.5,3.2,1.2,0.6
Johnny Davis27ATL,12.9,2.4,5.9,0.8,0.1
Pervis Ellison23WSB,10.4,7.7,1.3,0.6,2.1
Jeff McInnis26LAC,12.9,2.7,5.5,0.9,0.1
Ruben Patterson25SEA,13,5,2.1,1.4,0.6
Eric Snow27PHI,9.8,3.3,7.4,1.5,0.1
Jeff Teague23ATL,12.6,2.4,4.9,1.6,0.6
John Henson23MIL,11.1,7.1,1.6,0.6,1.7
Terrence Jones22HOU,12.1,6.9,1.1,0.7,1.3
Goran Dragi?34MIA,13.4,3.4,4.4,0.7,0.2
Delon Wright28DET,10.4,4.6,5,1.6,0.5
Quinn Buckner25MIL,10.7,3.6,5.7,2,0.1
George Johnson23DEN,10.2,7.8,2.1,1.1,0.9
Larry Kenon28CHI,14.1,5.2,1.6,1,0.2
Ben Poquette25UTA,9.5,7.7,2,0.8,2.1
Rory Sparrow30MIA,12.5,2.7,5.4,1.3,0.2
Herb Williams32DAL,12.5,6,1.6,0.5,1.5
Larry Nance34CLE,11.2,6.9,1.5,0.8,1.7
Shawn Bradley22PHI,9.5,8,0.6,0.7,3.3
Chris Gatling32ORL,13.3,6.6,0.9,1.1,0.2
Chris Bosh19TOR,11.5,7.4,1,0.8,1.4
Sam Cassell35MIN,13.5,2.7,5.1,0.6,0.2
Eddie Jones33MIA,12.7,5.1,2.7,1.1,0.5
Luke Walton26LAL,11.4,5,4.3,1,0.4
Leandro Barbosa25PHO,15.6,2.8,2.6,0.9,0.2
Stephon Marbury30NYK,13.9,2.5,4.7,0.9,0.1
Spencer Hawes24PHI,11,7.2,2.2,0.3,1.4
Gerald Green28PHO,15.8,3.4,1.5,0.9,0.5
Evan Fournier23ORL,15.4,2.8,2.7,1.2,0
Gorgui Dieng27MIN,10,7.9,1.9,1.1,1.2
Thaddeus Young29IND,11.8,6.3,1.9,1.7,0.4
Mo Bamba23ORL,10.6,8.1,1.2,0.5,1.7
Brad Davis26DAL,12.1,2.8,6.2,0.9,0.1
Chris Mullin23GSW,15.1,2.2,3.2,1.2,0.4
Michael Cage28SEA,9.7,10,0.9,1,0.5
Gary Grant25LAC,8.7,3.1,8.6,1.5,0.2
Xavier McDaniel28NYK,13.7,5.6,1.8,0.7,0.3
Kevin Edwards28NJN,14,3.4,2.8,1.5,0.4
Nick Anderson29ORL,12,4.8,2.9,1.9,0.5
Kenny Anderson27TOT,12.2,2.8,5.7,1.4,0
Anthony Peeler28MIN,13,3.4,3.8,1.7,0.2
Bonzi Wells24POR,12.7,4.9,2.8,1.3,0.3
Keon Clark26TOR,11.3,7.4,1.1,0.7,1.5
Nick Collison27SEA,9.8,9.4,1.4,0.6,0.8
Caron Butler30DAL,15,4.1,1.6,1,0.3
Anderson Varej?o31CLE,8.4,9.7,2.2,1.1,0.6
Reggie Jackson24OKC,12.8,4,4.3,0.8,0.1
Isaiah Thomas28CLE,14.7,2.1,4.5,0.6,0.1
Thurl Bailey25UTA,13.8,5.3,1.3,0.5,1.1
Randy Breuer27MIL,12,6.8,1.3,0.6,1.3
Herb Williams30TOT,10.2,7.8,1.6,0.6,1.8
Robert Parish40BOS,11.7,7.3,1.1,0.6,1.3
Eddie Jones24LAL,12.8,3.3,3.5,1.8,0.6
Charlie Villanueva21TOR,13,6.4,1.1,0.7,0.8
Drew Gooden25CLE,11.1,8.5,1.1,0.9,0.4
David Lee24NYK,10.8,8.9,1.2,0.7,0.4
Paul Millsap24UTA,11.6,6.8,1.6,0.8,1.2
Tayshaun Prince30DET,14.1,4.2,2.8,0.4,0.5
Paul Pierce36BRK,13.5,4.6,2.4,1.1,0.4
Henry Sims23PHI,11.8,7,1.8,0.9,0.5
Jonas Valan?i��nas21TOR,11.3,8.8,0.7,0.3,0.9
Avery Bradley25BOS,15.2,2.9,2.1,1.5,0.3
Jeremy Lin29BRK,18,0,4,0,0
Markelle Fultz21ORL,12.1,3.3,5.1,1.3,0.2
Kyle Kuzma25LAL,12.9,6.1,1.9,0.5,0.6
Caris LeVert27CLE,13.6,3.4,3.9,0.8,0.3
Dave Meyers26MIL,12.1,5.7,2.8,0.9,0.5
Fred Brown32SEA,15.5,2.2,3,1.1,0.2
Eddie Johnson28ATL,13.2,2.2,5.6,0.9,0.1
Quintin Dailey24CHI,16,2.6,2.4,0.9,0.1
Artis Gilmore37SAS,11.4,7.1,1.8,0.5,1.2
Ken Norman29MIL,11.9,6.1,2.7,0.7,0.6
Calbert Cheaney24WSB,15.1,3.4,2.2,1,0.3
Al Harrington21IND,13.1,6.3,1.2,0.9,0.5
Anthony Tolliver24TOT,11.7,7,1.9,0.7,0.7
Jeff Green28TOT,15,4.2,1.7,0.7,0.4
Taj Gibson32MIN,12.2,7.1,1.2,0.8,0.7
Steven Adams28MEM,6.9,10,3.4,0.9,0.8
Vernon Maxwell24HOU,12.5,2.9,5,1.4,0.2
A.C. Green31PHO,11.2,8.2,1.5,0.7,0.4
Kendall Gill31NJN,13.1,3.7,2.8,1.8,0.5
Jalen Rose31CHI,13.3,4,3.5,0.8,0.3
Eric Snow30PHI,10.3,3.4,6.9,1.2,0.1
Tayshaun Prince25DET,14.1,4.2,2.3,0.8,0.5
Earl Boykins30TOT,14.6,2.1,4.4,0.8,0
Andr??s Nocioni27CHI,14.1,5.7,1.1,0.5,0.5
Drew Gooden26CLE,11.3,8.3,1,0.7,0.6
Rafer Alston32ORL,12,2.9,5.1,1.8,0.1
Marquis Daniels28IND,13.6,4.6,2.1,1.1,0.5
Jarrett Jack25IND,13.1,3.4,4.1,1.1,0.2
Lou Williams25PHI,14.9,2.4,3.5,0.8,0.3
Jos�� Calder��n31DET,11.6,2.5,6.6,1.1,0.1
Ramon Sessions26CHA,14.4,2.8,3.8,0.8,0.1
Alec Burks23UTA,13.9,4.2,3,0.6,0.2
Buddy Hield24SAC,15.1,4.1,1.8,0.8,0.1
Dewayne Dedmon29ATL,10.8,7.5,1.4,1.1,1.1
Jerami Grant24OKC,13.6,5.2,1,0.8,1.3
Derrick Favors28NOP,9,9.8,1.6,0.6,0.9
Mikal Bridges24PHO,13.5,4.3,2.1,1.1,0.9
Ivica Zubac24LAC,10.3,8.5,1.6,0.5,1
James Bailey25TOT,13.3,6.3,0.9,0.6,0.8
Michael Brooks25SDC,11.3,7.3,1.9,1.1,0.3
Rick Mahorn25WSB,9,9,1.6,0.8,1.5
James Donaldson27LAC,11.3,8.1,0.6,0.3,1.6
Maurice Cheeks33SAS,10.9,3.3,6,1.6,0.1
Billy Thompson26MIA,11,7,2.1,0.7,1.1
B.J. Armstrong26CHI,14.8,2.1,3.9,1,0.1
Todd Day27BOS,14.5,4.1,1.4,1.3,0.6
Kenny Anderson28BOS,12.1,3,5.7,1,0.1
Sam Cassell29MIL,13.8,2.3,4.3,1.5,0
Kerry Kittles24NJN,12.9,4.2,2.5,1.7,0.6
Joe Smith25DET,12.3,7.1,1.1,0.7,0.7
Darius Miles23POR,12.8,4.7,2,1.2,1.2
Cuttino Mobley29ORL,16,2.7,1.8,1,0.4
Boris Diaw27CHA,11.3,5.2,4,0.7,0.7
Mike Miller29WAS,10.9,6.2,3.9,0.7,0.2
Boris Diaw28CHA,11.3,5,4.1,0.9,0.6
Nicolas Batum23POR,13.9,4.6,1.4,1,1
Raymond Felton27POR,11.4,2.5,6.5,1.3,0.2
Jamal Crawford32LAC,16.5,1.7,2.5,1,0.2
Nikola Pekovi?29MIN,12.5,7.5,0.9,0.6,0.4
Mo Williams32MIN,12.2,2.4,6.4,0.7,0.2
Jaren Jackson Jr.19MEM,13.8,4.7,1.1,0.9,1.4
Campy Russell30NYK,13.9,3.1,3.7,1,0.2
Kenny Carr27POR,12,7.2,1.4,0.8,0.5
Otis Thorpe22KCK,12.8,6.8,1.4,0.4,0.5
Bill Hanzlik29DEN,13,3.5,3.8,1.2,0.4
Dee Brown24BOS,10.9,3.1,5.8,1.7,0.4
Kevin Edwards27MIA,13.9,3,3,1.7,0.3
Mark Jackson32IND,8.3,3.9,8.7,1,0
Derek Strong29ORL,12.7,7.4,0.9,0.5,0.4
Enes Freedom23OKC,12.7,8.1,0.4,0.3,0.4
Brad Davis25DAL,11.2,2.7,6.9,0.9,0.2
Shawn Marion33DAL,10.6,7.4,2.1,1.1,0.6
Andrea Bargnani29NYK,14.8,4.4,1.6,0.1,0.9
Nicolas Batum26POR,9.4,5.9,4.8,1.1,0.6
Tony Parker32SAS,14.4,1.9,4.9,0.6,0
Dion Waiters26MIA,14.3,2.6,3.8,0.8,0.3
Lester Conner24GSW,11.1,3.7,4.9,2,0.1
Olden Polynice30SAC,10.8,9,0.8,0.6,0.6
Matt Geiger26CHH,11.2,8.4,0.8,0.6,0.8
Luc Longley29CHI,11.4,5.9,2.8,0.6,1.1
Brent Barry28SEA,11.8,4.7,3.6,1.3,0.4
Damon Stoudamire26POR,12.5,3.1,5.2,1,0
Chauncey Billups25MIN,12.5,2.8,5.5,0.8,0.2
Larry Hughes23GSW,12.3,3.4,4.3,1.5,0.3
Kenny Thomas25PHI,10.2,8.5,1.6,1,0.5
Brent Barry32SEA,10.8,3.5,5.8,1.4,0.3
Gary Payton36BOS,11.3,3.1,6.1,1.1,0.2
Jason Terry27DAL,12.4,2.4,5.4,1.4,0.2
Raja Bell29PHO,14.7,3.2,2.6,1,0.3
Derek Fisher31GSW,13.3,2.6,4.3,1.5,0.1
Allen Iverson34PHI,13.9,3,4.1,0.7,0.1
Manu Gin��bili34SAS,12.9,3.4,4.4,0.7,0.4
Kawhi Leonard21SAS,11.9,6,1.6,1.7,0.6
Terrence Jones23HOU,11.7,6.7,1.1,0.5,1.8
Trevor Ariza30HOU,12.7,4.5,2.3,2,0.3
Darren Collison30IND,12.4,2.6,5.3,1.3,0.2
Joe Ingles30UTA,11.5,4.2,4.8,1.1,0.2
Rajon Rondo31NOP,8.3,4,8.2,1.1,0.2
Dennis Smith Jr.21DAL,12.9,3,4.3,1.3,0.3
Justise Winslow25POR,10.7,6.3,2.9,1.3,0.6
Mark Olberding23SAS,10.6,5.6,4.4,0.9,0.3
Jay Vincent26DAL,13.8,4.6,2.3,0.8,0.3
Terry Catledge23WSB,13.1,7.2,0.7,0.6,0.2
Mark Eaton32UTA,6.2,10.3,1,0.5,3.8
Doug West24MIN,14,3.2,3.5,0.8,0.3
Hot Rod Williams30CLE,11,6.2,2.3,0.7,1.6
John Wallace23TOR,14,4.5,1.3,0.8,1.2
Ron Mercer23ORL,15.2,3.2,1.7,1.4,0.3
Rajon Rondo21BOS,10.6,4.2,5.1,1.7,0.2
Mike Miller28MIN,9.9,6.6,4.5,0.4,0.4
Yi Jianlian22NJN,12,7.2,0.9,0.7,1
Andrei Kirilenko28UTA,11.9,4.6,2.7,1.4,1.2
Thaddeus Young21PHI,13.8,5.2,1.4,1.2,0.2
Darren Collison31IND,11.2,3.1,6,1.4,0.1
Christian Wood24DET,13.1,6.3,1,0.5,0.9
Derrick Rose32DET,14.2,1.9,4.2,1.2,0.3
Phil Smith29SDC,13.2,2.4,4.9,0.9,0.4
Rory Sparrow24ATL,12.6,2.9,4.9,1.4,0
Fat Lever31DAL,11.2,5.2,3.5,1.5,0.4
Derrick Coleman28PHI,11.2,6.5,2.8,0.4,0.9
Joe Dumars33DET,14.7,2.4,4,0.7,0
P.J. Brown28MIA,9.6,8.6,1.4,0.9,1.3
Darren Collison22NOH,12.4,2.5,5.7,1,0.1
Anthony Randolph20GSW,11.6,6.5,1.3,0.8,1.5
Jos�� Calder��n31TOT,11.3,2.4,7.1,0.8,0.1
Wesley Matthews26POR,14.8,2.8,2.5,1.3,0.3
Khris Middleton23MIL,13.4,4.4,2.3,1.5,0.1
Darren Collison28SAC,14,2.3,4.3,1,0.1
Miles Bridges21CHO,13,5.6,1.8,0.6,0.7
Tim Hardaway Jr.27DAL,15.8,3.3,1.9,0.6,0.1
Joe Harris28BRK,14.5,4.3,2.1,0.6,0.2
Kenny Carr24TOT,11.8,7.4,1,0.8,0.7
Mike O'Koren22NJN,11,6.1,3.2,1.1,0.3
Joe Barry Carroll29HOU,12,6.3,1.5,0.6,1.3
Mark Aguirre31DET,14.2,4.8,1.8,0.6,0.3
Frank Brickowski31MIL,12.6,5.7,1.7,1.1,0.6
Buck Johnson27HOU,13.6,4.5,1.9,1.1,0.6
Reggie Williams26TOT,13.6,4.2,1.8,1.5,0.6
Toni Kuko?27CHI,13.1,4,3.5,0.8,0.3
Derrick McKey29IND,11.7,4.8,3.5,1.1,0.6
Jason Caffey26GSW,12,6.8,1.7,0.9,0.3
Desmond Mason26MIL,14.4,4.4,1.9,0.7,0.3
Sean May22CHA,11.9,6.7,1.9,0.5,0.7
Hedo T??rko?lu27ORL,13.3,4,3.2,1,0.2
Al Harrington27GSW,13.6,5.4,1.6,0.9,0.2
Jameer Nelson27ORL,12.6,3,5.4,0.7,0
Shaquille O'Neal37CLE,12,6.7,1.5,0.3,1.2
Gerald Henderson26CHA,14,4,2.6,0.7,0.4
Trevor Ariza31HOU,11.7,5.7,2.2,1.8,0.3
Tyson Chandler34PHO,8.4,11.5,0.6,0.7,0.5
Ersan ?lyasova29TOT,13.1,5.9,1.7,0.7,0.3
Terry Furlow25TOT,13.9,2.6,3.9,1,0.3
Kenny Carr26TOT,12.1,7.2,1.2,0.9,0.3
Purvis Short24GSW,14.4,3.5,2.8,0.9,0.1
Sly Williams24NYK,13.9,3.8,2.4,1.3,0.3
Truck Robinson32NYK,10.8,8.4,1.4,0.7,0.4
Darrell Walker25DEN,12.2,4,3.5,1.5,0.5
Jay Humphries26MIL,11.6,2.6,5.5,1.9,0.1
Rick Mahorn31PHI,10.8,7.6,1.3,0.6,1.4
Terry Davis24DAL,10.2,9.9,0.8,0.4,0.4
Antoine Carr31SAS,13.1,5.5,1.4,0.5,1.2
Tyrone Corbin30UTA,11.6,6.3,2.1,1.3,0.4
Tyrone Hill25CLE,10.6,8.8,0.8,0.9,0.6
Lamond Murray21LAC,14.1,4.4,1.6,0.9,0.7
Chris Mullin32GSW,13.3,2.9,3.5,1.4,0.6
Ronnie Brewer23UTA,13.7,3.7,2.2,1.7,0.4
Rodney Hood23UTA,14.5,3.4,2.7,0.9,0.2
Josh Richardson24MIA,12.9,3.5,2.9,1.5,0.9
Brad Davis28DAL,11.1,2.3,6.9,1.2,0.2
Ed Pinckney25SAC,12.3,5.9,1.5,1.1,0.8
Lindsey Hunter29DET,12.7,3,4,1.6,0.3
P.J. Brown31CHH,8.5,9.3,1.6,1,1.2
Kerry Kittles28NJN,13,3.9,2.6,1.6,0.5
Scottie Pippen37POR,10.8,4.3,4.5,1.6,0.4
Clifford Robinson36DET,12.2,3.9,3.3,1.1,1.1
Kerry Kittles29NJN,13.1,4,2.5,1.5,0.5
Tyronn Lue27ATL,13.5,2.2,5.4,0.5,0
Gerald Wallace22CHA,11.1,5.5,2,1.7,1.3
Andr��s Nocioni26CHI,13,6.1,1.4,0.5,0.6
Beno Udrih27SAC,12.9,2.8,4.7,1.1,0.1
Trevor Ariza26NOH,10.8,5.2,3.3,1.7,0.6
Jameer Nelson29ORL,11.9,3.2,5.7,0.7,0.1
Jos�� Calder��n31TOR,11.1,2.4,7.4,0.6,0.1
Rajon Rondo28DAL,9.3,4.5,6.5,1.2,0.1
Marcus Morris27DET,14,4.6,2,0.7,0.3
Jordan Clarkson25LAL,14.5,3,3.3,0.7,0.1
Rui Hachimura22WAS,13.8,5.5,1.4,0.8,0.1
Kendrick Nunn25MIA,14.6,3.2,2.6,0.9,0.3
Junior Bridgeman29MIL,14.4,3.5,3,0.6,0.1
Walter Davis30PHO,15,1.5,4.3,0.8,0
Sam Perkins23DAL,11,7.4,1.6,0.8,0.8
A.C. Green23LAL,10.8,7.8,1.1,0.9,1
David Wesley25BOS,12.3,3.2,4.8,1.2,0.1
Larry Johnson27NYK,12.8,5.2,2.3,0.8,0.5
Mike Dunleavy23GSW,11.7,5.9,2.9,0.9,0.2
Jerry Stackhouse30DAL,14.9,3.3,2.3,0.9,0.2
Earl Boykins30MIL,14,2.2,4.5,0.9,0
Marvin Williams20ATL,13.1,5.3,1.9,0.8,0.5
Randy Foye24MIN,13.1,3.3,4.2,0.9,0.1
Arron Afflalo26DEN,15.2,3.2,2.4,0.6,0.2
Enes Freedom21UTA,12.3,7.5,0.9,0.4,0.5
Elfrid Payton20ORL,8.9,4.3,6.5,1.7,0.2
Kentavious Caldwell-Pope22DET,14.5,3.7,1.8,1.4,0.2
Luol Deng30MIA,12.3,6,1.9,1,0.4
Michael Beasley29NYK,13.2,5.6,1.7,0.5,0.6
Terrence Ross27ORL,15.1,3.5,1.7,0.9,0.4
Sam Lacey32KCK,6.9,7.1,4.9,1.2,1.5
Stacey Augmon24ATL,14,3.9,2.3,1.2,0.2
Vernon Maxwell29HOU,13.3,2.6,4.3,1.2,0.2
Danny Manning29PHO,13.4,4.3,2,1.2,0.7
Rick Fox28LAL,12,4.4,3.4,1.2,0.6
Bobby Simmons25MIL,13.4,4.4,2.3,1.1,0.3
Brandon Knight21DET,13.3,3.3,4,0.8,0.1
Jordan Clarkson24LAL,14.7,3,2.6,1.1,0.1
Keldon Johnson21SAS,12.8,6,1.8,0.6,0.3
Steve Johnson24KCK,12.8,5.9,1.2,0.5,1.1
Caldwell Jones32HOU,9.5,8.1,1.7,0.6,1.6
George Gervin33CHI,16.2,2.6,1.8,0.6,0.3
Rodney McCray24HOU,10.3,6.3,3.6,0.6,0.7
Marcus Camby25NYK,10.2,7.8,0.8,0.7,2
Andre Miller23CLE,11.1,3.4,5.8,1,0.2
Drew Gooden21TOT,12.5,6.5,1.2,0.8,0.5
Lorenzen Wright27MEM,11.4,7.5,1.1,0.7,0.8
Jeff McInnis29TOT,11.8,2.5,6.1,1,0.1
Nazr Mohammed27NYK,10.9,8.1,0.5,1,1
Beno Udrih25SAC,12.8,3.3,4.3,0.9,0.2
Brendan Haywood29WAS,9.7,7.3,1.3,0.7,2.5
Rashard Lewis30ORL,14.1,4.4,1.5,1.1,0.4
Tyson Chandler28DAL,10.1,9.4,0.4,0.5,1.1
JaVale McGee23WAS,10.1,8,0.5,0.5,2.4
Gordon Hayward22UTA,14.1,3.1,3,0.8,0.5
Andrew Bogut29GSW,7.3,10,1.7,0.7,1.8
Glen Davis28ORL,12.1,6.3,1.6,1,0.5
Jodie Meeks26LAL,15.7,2.5,1.8,1.4,0.1
Lou Williams29LAL,15.3,2.5,2.5,0.9,0.3
Patrick Beverley28HOU,9.5,5.9,4.2,1.5,0.4
Justise Winslow20MIA,10.9,5.2,3.7,1.4,0.3
Andre Ingram32LAL,12,3,3.5,1.5,1.5
Caris LeVert23BRK,12.1,3.7,4.2,1.2,0.3
Josh Jackson23DET,13.4,4.1,2.3,0.9,0.8
Kelly Oubre Jr.26CHO,15,4,1.1,1,0.4
Greg Kelser23DET,12.3,4.8,1.8,1.4,1.2
Jeff Wilkins27UTA,11.5,7.4,1.6,0.5,0.5
Vinnie Johnson29DET,13.9,2.9,3.4,1,0.3
Otis Smith24GSW,13.1,3.8,2.5,1.5,0.6
Hot Rod Williams25CLE,10.9,6.6,1.3,0.8,1.9
Ron Anderson32PHI,14.6,4.5,1.4,0.8,0.2
Clifford Robinson25POR,12.4,5.1,1.7,1,1.3
Kenny Smith27HOU,13,2,5.4,1,0.1
Scott Burrell24CHH,11.5,5.7,2.5,1.2,0.6
Donyell Marshall21TOT,12.6,5.6,1.5,0.6,1.2
Blue Edwards30VAN,12.7,4.2,2.6,1.4,0.6
Bobby Phills27CLE,12.6,3.6,3.4,1.6,0.3
Kenny Anderson27BOS,11.2,2.4,6.3,1.6,0
Otis Thorpe35TOT,10.2,7.3,3,0.6,0.4
P.J. Brown29MIA,11.4,6.9,1.3,0.9,1
Otis Thorpe36WAS,11.3,6.8,2.1,0.9,0.4
Shandon Anderson26HOU,12.3,4.7,2.9,1.2,0.4
Shawn Marion31DAL,12,6.4,1.4,0.9,0.8
Bradley Beal19WAS,13.9,3.8,2.4,0.9,0.5
Kevin Huerter21ATL,12.2,4.1,3.8,0.9,0.5
Buddy Hield29SAC,14.4,4,1.9,0.9,0.3
Rich Kelley26NJN,10,7,2.2,0.9,1.4
Doug West26MIN,14.7,3.2,2.4,0.9,0.3
Dale Ellis30SEA,15,3.1,2.1,1.1,0.1
Metta World Peace21CHI,11.9,3.9,3,2,0.6
Dale Davis32POR,9.5,8.8,1.2,0.8,1.1
Kerry Kittles27NJN,13.4,3.4,2.6,1.6,0.4
Speedy Claxton27NOK,12.3,2.7,4.8,1.5,0.1
Jameer Nelson24ORL,13,3.1,4.3,0.9,0.1
Brendan Haywood30TOT,9.1,9.3,0.6,0.3,2.1
Allen Iverson34TOT,13.8,2.8,4,0.7,0.1
Luke Ridnour29MIN,11.8,2.8,5.4,1.3,0.1
Mason Plumlee25POR,9.1,7.7,2.8,0.8,1
Damion Lee27GSW,12.7,4.9,2.7,1,0.1
Eric Paschall23GSW,14,4.6,2.1,0.5,0.2
P.J. Washington21CHO,12.2,5.4,2.1,0.9,0.8
Jae'Sean Tate26HOU,11.8,5.4,2.8,0.9,0.5
Cedric Maxwell28BOS,11.9,5.8,2.6,0.8,0.3
Detlef Schrempf26TOT,12,5.7,2.6,0.8,0.3
Dell Curry31CHH,14.5,3.2,2.1,1.3,0.3
Andrew Lang29TOT,11.7,6.4,0.9,0.6,1.8
Avery Johnson32SAS,10.2,2,7.9,1.1,0.2
Chauncey Billups22DEN,13.9,2.1,3.8,1.3,0.3
Gary Trent25DAL,13.7,4.7,2,0.7,0.3
Aaron McKie29PHI,12.2,4,3.7,1.2,0.3
Kwame Brown21WAS,10.9,7.4,1.5,0.9,0.7
Danny Granger23IND,13.9,4.6,1.4,0.8,0.7
Grant Hill34ORL,14.4,3.6,2.1,0.9,0.4
Earl Watson28SEA,10.7,2.9,6.8,0.9,0.1
Rafer Alston32TOT,11.7,2.9,5.3,1.4,0.1
Al Harrington28GSW,12.4,5.6,2,1.4,0
Roy Hibbert23IND,11.7,5.7,2,0.4,1.6
Amir Johnson25TOR,10,7.5,1.5,1,1.4
Dion Waiters21CLE,14.7,2.4,3,1,0.3
Avery Bradley23BOS,14.9,3.8,1.4,1.1,0.2
Eric Gordon27NOP,15.2,2.2,2.7,1,0.3
Al Jefferson31CHO,12,6.4,1.5,0.6,0.9
Trevor Booker29BRK,10,8,1.9,1.1,0.4
Serge Ibaka28TOR,12.6,6.3,0.8,0.4,1.3
Brook Lopez30MIL,12.5,4.9,1.2,0.6,2.2
DeAndre Jordan31BRK,8.3,10,1.9,0.3,0.9
LaMarcus Aldridge35TOT,13.5,4.5,1.9,0.4,1.1
Jalen Suggs20ORL,11.8,3.6,4.4,1.2,0.4
Dave Corzine24SAS,10.5,7.8,1.4,0.5,1.2
James Donaldson28TOT,8.6,9.6,1.2,0.3,1.7
Bill Hanzlik28DEN,12.5,3.3,4,1.4,0.2
Byron Scott24LAL,15.4,2.5,2.2,1.1,0.2
Darrell Griffith28UTA,15,3,1.7,1.3,0.4
Gerald Henderson31NYK,10.9,2.4,6.5,1.4,0.2
Roy Hinson26PHI,11.6,5.8,0.9,0.8,2.3
Ricky Pierce28MIL,16.4,2.2,2,0.6,0.2
Dan Majerle24PHO,11.1,5.9,2.6,1.4,0.4
Stacey King27MIN,11.8,6.1,1.1,0.7,1.7
Robert Horry24HOU,10.2,5.1,3.4,1.5,1.2
Willie Anderson29TOR,12.4,3.8,3,1.2,1
P.J. Brown27MIA,9.5,8.4,1.2,1.1,1.2
Lou Williams30HOU,14.9,3,2.4,0.7,0.4
Patrick Beverley29LAC,12.2,4.1,2.9,1.7,0.5
Marc Gasol34TOR,9.1,6.6,3.9,0.9,0.9
Josh Richardson26PHI,13.7,3.2,2.9,0.9,0.7
Evan Fournier28BOS,13,3.3,3.1,1.3,0.6
George Lynch29PHI,9.6,7.8,1.8,1.6,0.5
Metta World Peace20CHI,12,4.3,2.8,1.7,0.5
Zydrunas Ilgauskas25CLE,11.7,6.7,0.8,0.6,1.5
Stromile Swift22MEM,11.8,6.3,0.7,0.8,1.7
Toni Kuko?34MIL,11.6,4.2,3.7,1.3,0.5
Earl Watson26SEA,11.5,3,5.4,1.3,0.1
Raja Bell30PHO,14.7,3.2,2.5,0.6,0.3
T.J. Ford24TOR,12.1,2,6.1,1.1,0
Tim Thomas30LAC,12.4,5.1,2.7,0.6,0.5
Michael Beasley20MIA,13.9,5.4,1,0.5,0.5
Andrei Kirilenko27UTA,11.6,4.8,2.6,1.2,1.1
Tyrus Thomas22CHI,10.8,6.4,1,1.2,1.9
Jonny Flynn20MIN,13.5,2.4,4.4,1,0
Jordan Crawford23WAS,14.7,2.6,3,0.9,0.1
Nick Young26WAS,16.6,2.4,1.2,0.8,0.3
Manu Gin��bili35SAS,11.8,3.4,4.6,1.3,0.2
Emeka Okafor30WAS,9.7,8.8,1.2,0.6,1
Wilson Chandler26DEN,13.6,4.7,1.8,0.7,0.5
Amar'e Stoudemire32NYK,12,6.8,1,0.6,0.9
Evan Turner26BOS,9.5,5.1,5.5,1,0.2
J.J. Barea33DAL,11.6,2.9,6.3,0.5,0
Tim Hardaway Jr.26DAL,15.5,3.2,1.9,0.6,0.1
Larry Nance Jr.28CLE,9.3,6.7,3.1,1.7,0.5
Victor Oladipo28MIA,12,3.5,3.5,1.8,0.5
Dave Corzine25SAS,10.1,7.7,1.6,0.4,1.5
John Lucas31HOU,11.4,1.8,6.8,1.3,0
Jim Petersen24HOU,11.3,6.8,1.5,0.5,1.2
Dennis Scott22ORL,15.7,2.9,1.6,0.8,0.3
Gary Payton23SEA,9.4,3.6,6.2,1.8,0.3
Todd Day23MIL,13.8,4.1,1.6,1.1,0.7
Charles Smith27NYK,12.4,5.3,1.8,0.6,1.2
Dale Ellis35DEN,14.9,3.9,1.7,0.7,0.1
Dennis Scott29DAL,13.6,3.8,2.5,0.8,0.6
Walt Williams27TOR,12.4,4.2,2.5,1.4,0.8
Shawn Bradley26DAL,8.6,8,0.8,0.7,3.2
Donyell Marshall25GSW,11,7.1,1.4,1,0.8
Morris Peterson24TOR,14,3.5,2.4,1.2,0.2
Bonzi Wells27POR,12.2,4.7,2.7,1.5,0.2
Chucky Atkins30LAL,13.6,2.4,4.4,0.9,0
Mike Conley22MEM,12,2.4,5.3,1.4,0.2
Jason Richardson30ORL,13.9,4,2,1.2,0.2
Vince Carter36DAL,13.4,4.1,2.4,0.9,0.5
Robert Covington24PHI,13.5,4.5,1.5,1.4,0.4
Jamal Crawford34LAC,15.8,1.9,2.5,0.9,0.2
D'Angelo Russell19LAL,13.2,3.4,3.3,1.2,0.2
Eric Gordon30HOU,16.2,2.2,1.9,0.6,0.4
